0,-1.4347,-0.768793,-1.60194,-3.01617,-1.14351,-1.33488,-1.46775,-1.24942,-1.47025,-1.78474,-0.748519,-2.15001,-2.44714,-1.16528,-2.76413,-1.79709,-1.64052,-2.38386,-2.18689,-1.73136,-1.94776,-1.75964,-1.42599,-2.53813,-2.40055
-1.4347,0,-1.32591,-1.64206,-3.46905,-1.57532,-0.79245,-1.45468,-1.12496,-1.31487,-2.15445,-1.36028,-1.92149,-2.7694,-1.8738,-3.32315,-2.83463,-1.60125,-3.46736,-3.26926,-1.70011,-2.99229,-1.61543,-1.02643,-2.94028,-2.22355
-0.768793,-1.32591,0,-1.57719,-3.0691,-1.13398,-1.23261,-1.43036,-1.16502,-1.41427,-1.78235,-0.718739,-2.10383,-2.47733,-1.21339,-2.82985,-1.91762,-1.60637,-2.51751,-2.31736,-1.67358,-2.06818,-1.71553,-1.32568,-2.58025,-2.36453
-1.60194,-1.64206,-1.57719,0,-2.14959,-2.20274,-1.50311,-0.820574,-2.00322,-0.933037,-2.98909,-1.60717,-1.09409,-1.5266,-2.27213,-2.05813,-2.65252,-0.754126,-2.94432,-2.92784,-2.74426,-2.86986,-0.851358,-2.03815,-1.68144,-1.2633
-3.01617,-3.46905,-3.0691,-2.14959,0,-3.74073,-3.29181,-2.35471,-3.75846,-2.5411,-4.53095,-3.08025,-2.17897,-1.1407,-3.60133,-0.916104,-3.23032,-2.21713,-2.93474,-3.19495,-4.4975,-3.44899,-2.26879,-3.86746,-1.00635,-1.99081
-1.14351,-1.57532,-1.13398,-2.20274,-3.74073,0,-1.55041,-2.02656,-1.0897,-1.9812,-1.20772,-1.114,-2.75599,-3.15987,-0.950559,-3.46718,-1.91405,-2.22814,-2.66276,-2.36134,-1.21587,-1.99326,-2.33793,-1.2927,-3.25248,-3.04421
-1.33488,-0.79245,-1.23261,-1.50311,-3.29181,-1.55041,0,-1.32182,-1.1495,-1.19491,-2.17393,-1.26792,-1.80823,-2.60181,-1.81547,-3.14258,-2.71394,-1.46896,-3.31819,-3.13529,-1.76519,-2.87879,-1.49332,-1.0957,-2.76763,-2.10266
-1.46775,-1.45468,-1.43036,-0.820574,-2.35471,-2.02656,-1.32182,0,-1.80444,-0.806883,-2.79648,-1.46226,-1.18509,-1.7148,-2.1247,-2.24503,-2.6022,-0.814628,-2.96173,-2.91016,-2.53078,-2.8121,-0.892619,-1.83276,-1.8709,-1.39517
-1.24942,-1.12496,-1.16502,-2.00322,-3.75846,-1.0897,-1.1495,-1.80444,0,-1.70261,-1.53994,-1.17624,-2.44145,-3.10117,-1.39901,-3.54277,-2.43706,-1.99487,-3.16455,-2.89722,-1.19197,-2.55088,-2.06077,-0.852695,-3.23701,-2.75042
-1.47025,-1.31487,-1.41427,-0.933037,-2.5411,-1.9812,-1.19491,-0.806883,-1.70261,0,-2.7363,-1.44991,-1.21477,-1.88007,-2.12181,-2.4377,-2.69921,-0.897301,-3.1081,-3.03299,-2.42388,-2.90385,-0.926798,-1.7047,-2.0469,-1.45277
-1.78474,-2.15445,-1.78235,-2.98909,-4.53095,-1.20772,-2.17393,-2.79648,-1.53994,-2.7363,0,-1.75637,-3.55981,-3.96857,-1.29012,-4.23121,-2.18985,-3.0135,-3.01413,-2.6351,-1.13555,-2.18283,-3.12479,-1.70856,-4.05041,-3.86327
-0.748519,-1.36028,-0.718739,-1.60717,-3.08025,-1.114,-1.26792,-1.46226,-1.17624,-1.44991,-1.75637,0,-2.14176,-2.49519,-1.17955,-2.83558,-1.87693,-1.63886,-2.48079,-2.27682,-1.66718,-2.02495,-1.75101,-1.34495,-2.59426,-2.40112
-2.15001,-1.92149,-2.10383,-1.09409,-2.17897,-2.75599,-1.80823,-1.18509,-2.44145,-1.21477,-3.55981,-2.14176,0,-1.56157,-2.87584,-2.20677,-3.29525,-1.04293,-3.54175,-3.55822,-3.22096,-3.52174,-0.947092,-2.4118,-1.75489,-0.881225
-2.44714,-2.7694,-2.47733,-1.5266,-1.1407,-3.15987,-2.60181,-1.7148,-3.10117,-1.88007,-3.96857,-2.49519,-1.56157,0,-3.08699,-1.15485,-2.9638,-1.5816,-2.87606,-3.04316,-3.85825,-3.19293,-1.62358,-3.18416,-0.821013,-1.43116
-1.16528,-1.8738,-1.21339,-2.27213,-3.60133,-0.950559,-1.81547,-2.1247,-1.39901,-2.12181,-1.29012,-1.17955,-2.87584,-3.08699,0,-3.29615,-1.54177,-2.31909,-2.26518,-1.96201,-1.50895,-1.60853,-2.45246,-1.63058,-3.1476,-3.13819
-2.76413,-3.32315,-2.82985,-2.05813,-0.916104,-3.46718,-3.14258,-2.24503,-3.54277,-2.4377,-4.23121,-2.83558,-2.20677,-1.15485,-3.29615,0,-2.86068,-2.1393,-2.55557,-2.8126,-4.24753,-3.07263,-2.21875,-3.67601,-0.996259,-2.06939
-1.79709,-2.83463,-1.91762,-2.65252,-3.23032,-1.91405,-2.71394,-2.6022,-2.43706,-2.69921,-2.18985,-1.87693,-3.29525,-2.9638,-1.54177,-2.86068,0,-2.74423,-1.23595,-0.980121,-2.62061,-0.821567,-2.91408,-2.70631,-2.92504,-3.46262
-1.64052,-1.60125,-1.60637,-0.754126,-2.21713,-2.22814,-1.46896,-0.814628,-1.99487,-0.897301,-3.0135,-1.63886,-1.04293,-1.5816,-2.31909,-2.1393,-2.74423,0,-3.05254,-3.02966,-2.74077,-2.96111,-0.788322,-2.01358,-1.74608,-1.22927
-2.38386,-3.46736,-2.51751,-2.94432,-2.93474,-2.66276,-3.31819,-2.96173,-3.16455,-3.1081,-3.01413,-2.48079,-3.54175,-2.87606,-2.26518,-2.55557,-1.23595,-3.05254,0,-0.939945,-3.44554,-1.27762,-3.22563,-3.43285,-2.77028,-3.63218
-2.18689,-3.26926,-2.31736,-2.92784,-3.19495,-2.36134,-3.13529,-2.91016,-2.89722,-3.03299,-2.6351,-2.27682,-3.55822,-3.04316,-1.96201,-2.8126,-0.980121,-3.02966,-0.939945,0,-3.10019,-0.982386,-3.20414,-3.17181,-2.96582,-3.68824
-1.73136,-1.70011,-1.67358,-2.74426,-4.4975,-1.21587,-1.76519,-2.53078,-1.19197,-2.42388,-1.13555,-1.66718,-3.22096,-3.85825,-1.50895,-4.24753,-2.62061,-2.74077,-3.44554,-3.10019,0,-2.66715,-2.81598,-1.25482,-3.98014,-3.54393
-1.94776,-2.99229,-2.06818,-2.86986,-3.44899,-1.99326,-2.87879,-2.8121,-2.55088,-2.90385,-2.18283,-2.02495,-3.52174,-3.19293,-1.60853,-3.07263,-0.821567,-2.96111,-1.27762,-0.982386,-2.66715,0,-3.13228,-2.82613,-3.15044,-3.69477
-1.75964,-1.61543,-1.71553,-0.851358,-2.26879,-2.33793,-1.49332,-0.892619,-2.06077,-0.926798,-3.12479,-1.75101,-0.947092,-1.62358,-2.45246,-2.21875,-2.91408,-0.788322,-3.22563,-3.20414,-2.81598,-3.13228,0,-2.0561,-1.80125,-1.14726
-1.42599,-1.02643,-1.32568,-2.03815,-3.86746,-1.2927,-1.0957,-1.83276,-0.852695,-1.7047,-1.70856,-1.34495,-2.4118,-3.18416,-1.63058,-3.67601,-2.70631,-2.01358,-3.43285,-3.17181,-1.25482,-2.82613,-2.0561,0,-3.33667,-2.72806
-2.53813,-2.94028,-2.58025,-1.68144,-1.00635,-3.25248,-2.76763,-1.8709,-3.23701,-2.0469,-4.05041,-2.59426,-1.75489,-0.821013,-3.1476,-0.996259,-2.92504,-1.74608,-2.77028,-2.96582,-3.98014,-3.15044,-1.80125,-3.33667,0,-1.61956
-2.40055,-2.22355,-2.36453,-1.2633,-1.99081,-3.04421,-2.10266,-1.39517,-2.75042,-1.45277,-3.86327,-2.40112,-0.881225,-1.43116,-3.13819,-2.06939,-3.46262,-1.22927,-3.63218,-3.68824,-3.54393,-3.69477,-1.14726,-2.72806,-1.61956,0
