0.447175,0.77222,0.517596,0.199384,0.752888,0.514529,0.179048,0.794771,0.4886,0.0947756,0.804573,0.4543,0.137951,0.769803,0.525271,0.0889763,0.645098,0.463935,0.204386,0.863926,0.413545,0.101766,0.792437,0.561362,0.165492,0.831561,0.6011,0.144689,0.672081,0.570637,0.244832,0.710748,0.61741,0.161715,0.74257,0.414708,0.108876,0.815769,0.465189,0.135985,0.832049,0.430482,0.248471,0.789308,0.59393,0.0433453,0.811852,0.475485,0.167925,0.751934,0.614842,0.150519,0.725597,0.493219,0.159427,0.784415,0.523447,0.030755,0.773,0.510203,0.16695,0.776536,0.63296,0.126933,0.88605,0.551109,0.115798,0.79413,0.470454,0.111128,0.808742,0.429595,0.139552,0.930172,0.484704,0.198024,0.789338,0.610529,0.123964,0.79478,0.510669,0.186311,0.664846,0.502501,0.11678,0.845757,0.508615,0.103645,0.718862,0.551205,0.116042,0.817832,0.541302,0.0677216,0.807053,0.558881,0.204992,0.783356,0.520315,0.103832,0.715612,0.421419,0.099419,0.811137,0.50139,0.281377,0.771254,0.574463,0.194768,0.804122,0.557127,0.0703728,0.834807,0.518188,0.234102,0.80722,0.509465,0.119019,0.703508,0.468931,0.0475863,0.821209,0.546896,0.251654,0.787549,0.502956,0.0625733,0.769715,0.543815,0.139026,0.817004,0.500334,0.171728,0.835979,0.510786,0.20664,0.78661,0.588308,0.131278,0.835301,0.400656,0.124057,0.753669,0.456956,0.0814801,0.747719,0.472029,0.175593,0.816089,0.550754
0,0.0331465,0.858134,0.580386,0.0832953,0.97204,0.627659,0.0235805,1.0018,0.678545,0.0387951,0.861538,0.664591,0.0809321,0.88973,0.743241,0.135704,0.917432,0.568033,0.108341,0.853964,0.679304,0.0752866,0.934664,0.638035,0.0921655,0.996231,0.655184,0.127359,0.951613,0.5331,0.0940042,1.09421,0.611037,0.113096,0.871812,0.778362,0.046064,0.820034,0.637682,0.103075,1.03123,0.770875,0.0309358,1.01616,0.731941,0.0820772,0.885601,0.609697,0.147272,1.0052,0.627668,0.129353,0.839204,0.634348,0.146239,0.774424,0.742703,0.0915704,0.883803,0.639776,0.0819998,0.98564,0.645673,0.113939,0.908464,0.671181,0.0679386,0.874737,0.684911,0.0500856,0.881868,0.670296,0.160442,0.902451,0.597836,0.0190573,0.980155,0.649518,0.130363,0.986644,0.629576,0.108059,0.944799,0.679109,0.0761202,0.86321,0.686513,0.129222,0.855125,0.744677,0.152262,0.845695,0.713311,0.0434417,1.08495,0.568989,0.0928702,0.911712,0.673047,0.109663,0.908614,0.742509,0.0419429,0.945425,0.51363,0.0856046,0.955694,0.631658,0.0396883,1.03477,0.708061,0.0639167,1.03499,0.540924,0.180622,0.992363,0.656963,0.0716663,0.901381,0.740775,0.135427,0.940579,0.521535,0.0587791,0.987302,0.714886,0.0591011,0.947306,0.701364,0.0575865,0.876971,0.669044,0.110112,0.97897,0.615109,0.0397843,1.05772,0.641482,0.0631775,0.85969,0.648163,0.093437,0.909586,0.69246,0.165826,0.822377,0.667006,0.106624,0.956912
0,0,0.120319,0.56894,0.793209,0.137031,0.609821,0.880425,0.195015,0.52455,0.871649,0.0728334,0.432047,0.80706,0.0327504,0.595376,0.730188,0.11273,0.532703,0.899612,0.114041,0.549967,0.830815,0.0767039,0.426989,0.864619,0.138372,0.590443,0.826988,0.0935961,0.576688,0.765709,0.242343,0.52846,0.767192,0.123538,0.625106,0.902292,0.0552874,0.495688,0.856924,0.291542,0.757083,0.887107,0.158779,0.528224,0.847312,0.0683887,0.480276,0.751466,0.148214,0.477287,0.746131,0.0260171,0.586373,0.778592,0.0941056,0.522127,0.803067,0.0340113,0.605835,0.811966,0.138673,0.521817,0.954855,0.0512782,0.564003,0.837224,0.0641864,0.57566,0.867399,0.114591,0.600072,0.973475,0.0765444,0.439483,0.876899,0.126087,0.49638,0.798197,0.158222,0.409009,0.767045,0.111524,0.577114,0.906763,0.0137381,0.565865,0.742615,0.0395794,0.623101,0.807157,0.0352218,0.543527,0.870975,0.257377,0.50268,0.811208,0.0602256,0.539908,0.755169,0.147515,0.60563,0.880463,0.113112,0.459203,0.805337,0.0977674,0.636116,0.869969,0.192379,0.483591,0.901584,0.216636,0.503376,0.778,0.166446,0.539329,0.791551,0.0906739,0.548238,0.821843,0.0839,0.555172,0.836416,0.164663,0.535633,0.820441,0.0922753,0.624558,0.87307,0.0350892,0.638962,0.856703,0.148333,0.40104,0.847554,0.207779,0.502402,0.907555,0.131437,0.512499,0.787258,0.111253,0.495174,0.736304,0.0490251,0.641928,0.835419,0.101264
0,0,0,0.236451,0.569231,0.611304,0.0636725,0.602329,0.60466,0.105427,0.614408,0.523055,0.150779,0.585913,0.587068,0.164035,0.458895,0.553343,0.0407174,0.676707,0.489984,0.100048,0.607351,0.631021,0.145127,0.645875,0.682912,0.0784694,0.475049,0.644196,0.0472881,0.526491,0.729832,0.048037,0.56255,0.498708,0.201923,0.622682,0.513729,0.0877987,0.64777,0.576612,0.249826,0.595502,0.684943,0.156502,0.626497,0.54862,0.0897839,0.57673,0.696191,0.0975477,0.547458,0.542924,0.0576076,0.608443,0.54065,0.168659,0.590309,0.573523,0.0708891,0.592674,0.702549,0.0771633,0.693546,0.613524,0.09081,0.608152,0.540455,0.104865,0.619703,0.513764,0.0954512,0.740031,0.562219,0.130157,0.596797,0.684019,0.0949744,0.616293,0.614236,0.160436,0.474605,0.592022,0.0992435,0.655262,0.564173,0.106129,0.540459,0.593353,0.170191,0.641101,0.582168,0.134949,0.617275,0.685174,0.0707962,0.600597,0.591973,0.0957403,0.534106,0.519482,0.164696,0.62045,0.591472,0.155315,0.587888,0.648527,0.0850537,0.614152,0.665428,0.149137,0.643807,0.638113,0.0863179,0.635133,0.615606,0.0803702,0.513816,0.550332,0.161928,0.641985,0.622611,0.0641532,0.600848,0.609043,0.137931,0.583419,0.622918,0.131677,0.628093,0.563466,0.112073,0.65229,0.611335,0.168166,0.597973,0.69602,0.085513,0.643547,0.483244,0.084157,0.571259,0.545104,0.130006,0.575289,0.519915,0.112323,0.63347,0.631625
0,0,0,0,0.0467155,0.91163,0.621937,0.0983536,0.944925,0.661453,0.0803979,0.801433,0.636187,0.0169458,0.825281,0.733262,0.111164,0.858614,0.551404,0.114703,0.796855,0.665299,0.0409139,0.869289,0.608429,0.0799914,0.930568,0.646545,0.173084,0.886243,0.52254,0.0428044,1.03204,0.594435,0.0301881,0.815212,0.770603,0.1165,0.757866,0.61696,0.0791708,0.981352,0.77837,0.113339,0.951868,0.7146,0.0601969,0.824683,0.586491,0.0642518,0.938976,0.604412,0.0489935,0.775476,0.625449,0.0699049,0.706896,0.724481,0.022186,0.820237,0.633352,0.0236513,0.917433,0.628351,0.161672,0.842848,0.659003,0.0452768,0.813826,0.673955,0.0743681,0.824419,0.662613,0.187533,0.841442,0.568559,0.097259,0.913199,0.628969,0.0612481,0.927217,0.597346,0.108371,0.884118,0.668429,0.113585,0.799086,0.67434,0.0510949,0.787779,0.737825,0.0885584,0.778746,0.698048,0.0787922,1.02692,0.547901,0.0319007,0.848398,0.657876,0.040095,0.852877,0.733722,0.0892415,0.884856,0.482189,0.0187076,0.890219,0.629352,0.0784348,0.974105,0.685927,0.108702,0.977463,0.518878,0.107196,0.933309,0.641837,0.0756006,0.841544,0.725516,0.0797829,0.876447,0.507199,0.043219,0.928518,0.69868,0.0281832,0.883661,0.69596,0.079866,0.813897,0.666258,0.0832056,0.919169,0.581194,0.0563751,0.995843,0.621655,0.115437,0.803827,0.629656,0.0104276,0.851006,0.671765,0.0826138,0.759754,0.664646,0.0644618,0.893156
0,0,0,0,0,0.0563067,0.640665,0.994886,0.0653076,0.545633,0.98843,0.110508,0.462818,0.926215,0.107022,0.60052,0.84044,0.0593708,0.580165,1.02089,0.126491,0.570197,0.95038,0.0928537,0.466332,0.98555,0.0944937,0.615572,0.929484,0.0876016,0.62888,0.881439,0.12528,0.565973,0.886937,0.113835,0.623027,1.01711,0.155306,0.528636,0.978676,0.176808,0.762684,1.00001,0.0798031,0.535688,0.967597,0.0871029,0.521826,0.873857,0.107284,0.514306,0.865823,0.144293,0.616194,0.902239,0.230196,0.526845,0.923026,0.103228,0.634141,0.931467,0.140241,0.551216,1.07304,0.109223,0.585891,0.956341,0.0979152,0.594204,0.98519,0.0995362,0.621767,1.09509,0.0705668,0.489094,0.991015,0.115462,0.5262,0.921225,0.0220871,0.45344,0.875989,0.0277387,0.596984,1.02506,0.125662,0.584131,0.8618,0.166104,0.628532,0.931939,0.167947,0.555558,0.988156,0.121132,0.552551,0.931631,0.0778854,0.561893,0.872661,0.0939056,0.611143,0.997137,0.026831,0.529739,0.924849,0.0886738,0.665884,0.986875,0.0627849,0.498384,1.01903,0.0801217,0.560176,0.904163,0.0305852,0.565237,0.903376,0.0709807,0.553439,0.945676,0.0706018,0.611445,0.954781,0.0310269,0.547354,0.93819,0.0601211,0.639554,0.991315,0.105403,0.660993,0.978936,0.0123387,0.451386,0.964604,0.0887482,0.53393,1.0244,0.129169,0.541745,0.906388,0.0678777,0.513728,0.859588,0.154633,0.664407,0.957389,0.0587039
0,0,0,0,0,0,0.326944,0.648944,0.627994,0.0999932,0.662864,0.559042,0.179246,0.638411,0.625617,0.118891,0.510939,0.58417,0.101789,0.726909,0.523448,0.0804828,0.659108,0.668031,0.183165,0.697119,0.717158,0.0344138,0.516739,0.680316,0.102844,0.579133,0.755356,0.0838497,0.616976,0.530265,0.150919,0.668585,0.554566,0.114224,0.699776,0.588914,0.186324,0.640805,0.716635,0.13674,0.678014,0.583816,0.133024,0.632923,0.730667,0.132921,0.602728,0.583878,0.0245566,0.664219,0.588689,0.149731,0.643384,0.611539,0.0129372,0.645153,0.740182,0.0895426,0.7397,0.652197,0.0644657,0.659403,0.576361,0.0684823,0.668955,0.545508,0.0444361,0.787989,0.596427,0.179573,0.643348,0.720497,0.114839,0.671087,0.641596,0.202786,0.523851,0.623272,0.06256,0.703276,0.60399,0.0754029,0.595665,0.636629,0.117037,0.696462,0.625617,0.111558,0.666007,0.705732,0.128899,0.653588,0.628069,0.0842317,0.58804,0.547354,0.116267,0.668472,0.622556,0.217779,0.640642,0.684554,0.0264036,0.662756,0.691787,0.150423,0.691469,0.66048,0.148768,0.692081,0.642191,0.076559,0.563194,0.583341,0.133729,0.696369,0.65796,0.125486,0.651708,0.635579,0.11775,0.634609,0.657365,0.074054,0.677393,0.601411,0.0486222,0.704582,0.639577,0.214866,0.647609,0.722802,0.10786,0.69058,0.514933,0.0990315,0.624565,0.576179,0.132003,0.632388,0.560993,0.0486812,0.686376,0.665678
0,0,0,0,0,0,0,0.0193929,1.02495,0.700961,0.0303787,0.884393,0.687801,0.0923779,0.912094,0.764905,0.159279,0.940414,0.590501,0.0954631,0.877071,0.701435,0.08058,0.956907,0.661314,0.086863,1.01844,0.676776,0.142976,0.973861,0.555042,0.115161,1.11689,0.633463,0.12854,0.894959,0.799746,0.0225231,0.842664,0.660421,0.0995387,1.05472,0.790125,0.0199568,1.03857,0.754344,0.0817791,0.908381,0.632629,0.16057,1.02733,0.650593,0.146434,0.86165,0.655991,0.155103,0.796289,0.765177,0.102125,0.90628,0.66113,0.0918033,1.00744,0.668132,0.0913099,0.930667,0.693138,0.0722265,0.897514,0.706729,0.0440939,0.904954,0.691765,0.140138,0.925224,0.621117,0.00564299,1.00216,0.672236,0.137225,1.00958,0.652968,0.131267,0.967613,0.700902,0.0577686,0.885611,0.708456,0.147121,0.877043,0.76598,0.156149,0.867677,0.735537,0.0355673,1.10802,0.591805,0.101112,0.934226,0.695294,0.129038,0.931825,0.76404,0.0281733,0.968251,0.537036,0.0966218,0.977928,0.652511,0.0323643,1.0576,0.730863,0.0448987,1.0581,0.563829,0.187182,1.01534,0.679219,0.0952406,0.924269,0.762982,0.137731,0.962995,0.543854,0.0649254,1.0103,0.737198,0.071325,0.969786,0.722531,0.0491321,0.899508,0.689914,0.106528,1.00187,0.638562,0.045323,1.08043,0.66415,0.0419196,0.882885,0.67072,0.10784,0.932587,0.715163,0.179404,0.844955,0.687823,0.10779,0.97938
0,0,0,0,0,0,0,0,0.020855,0.530137,1.0202,0.150159,0.454083,0.96,0.167876,0.576596,0.868357,0.0905314,0.576585,1.05599,0.148079,0.553786,0.984382,0.158157,0.461594,1.02049,0.151582,0.600616,0.951874,0.152406,0.626761,0.912907,0.128872,0.557847,0.921336,0.12999,0.595491,1.04735,0.200957,0.519146,1.01429,0.113285,0.736792,1.02896,0.12769,0.514088,1.00209,0.133825,0.516637,0.910373,0.162608,0.507118,0.900277,0.196968,0.603442,0.939662,0.284845,0.504182,0.957438,0.161164,0.620372,0.965495,0.200679,0.539523,1.10557,0.173504,0.569951,0.989979,0.143293,0.576548,1.01772,0.120593,0.605097,1.13024,0.120331,0.488672,1.02085,0.176481,0.515278,0.95807,0.0444171,0.451563,0.902832,0.0846796,0.579894,1.05782,0.182346,0.566532,0.895891,0.227681,0.604278,0.970208,0.228165,0.535637,1.02022,0.0848408,0.550717,0.966366,0.139316,0.546473,0.905446,0.0942491,0.587207,1.02879,0.0829018,0.538748,0.958912,0.153129,0.652316,1.01874,0.0707131,0.481079,1.05118,0.034573,0.561611,0.943723,0.0367708,0.551594,0.932007,0.111793,0.530424,0.983098,0.135865,0.611653,0.987857,0.0343763,0.527462,0.970873,0.125427,0.61949,1.02416,0.160817,0.643862,1.01493,0.0531341,0.452444,0.996663,0.100991,0.523639,1.05609,0.142466,0.53019,0.940238,0.0967436,0.497792,0.896882,0.202059,0.647434,0.993249,0.123647
0,0,0,0,0,0,0,0,0,0.24047,0.711345,0.469302,0.0952494,0.678323,0.537783,0.0915306,0.552762,0.490297,0.11058,0.771565,0.431879,0.0254187,0.70063,0.578491,0.111472,0.73962,0.625101,0.0704853,0.577367,0.589933,0.150158,0.619072,0.658099,0.0675097,0.652228,0.437216,0.132719,0.721816,0.469745,0.0516783,0.74053,0.488934,0.237389,0.695182,0.622774,0.0534059,0.719988,0.493211,0.0865156,0.663146,0.638734,0.0729706,0.635809,0.498911,0.076145,0.695447,0.513249,0.0644409,0.681886,0.523284,0.0908826,0.685074,0.650852,0.033103,0.792267,0.56431,0.0402912,0.702063,0.486417,0.0512916,0.715821,0.452488,0.076409,0.837027,0.504932,0.128967,0.695502,0.630233,0.0415602,0.705017,0.545469,0.134526,0.571479,0.529487,0.0525812,0.752469,0.517609,0.0418271,0.628977,0.553963,0.112945,0.728679,0.543258,0.0389118,0.713931,0.606861,0.115795,0.692237,0.53795,0.0163382,0.624763,0.451877,0.0984485,0.717777,0.528666,0.201438,0.679934,0.594071,0.12272,0.710946,0.595034,0.0504298,0.74138,0.562216,0.14508,0.719591,0.545679,0.0260281,0.610319,0.491004,0.0651775,0.731254,0.567043,0.157259,0.695266,0.539064,0.0375979,0.677528,0.565726,0.101051,0.724125,0.513158,0.115723,0.744645,0.54392,0.152433,0.693781,0.626173,0.0443024,0.741682,0.42209,0.0331647,0.662611,0.482514,0.0323883,0.659833,0.476381,0.119013,0.725058,0.573694
